id, id_pedido, id_producto, cantidad, precio, descuentoA, descuentoB, descuentoC, descuentoD, parcial, 
1, 1, 1-170-B22, 96,     6.14, 5, 0, 0, 0, 559.968, 
2, 2, 1-170-B26, 12,     7.73, 5, 0, 0, 0, 88.122, 
3, 2, 1-170-B22, 10,     6.14, 5, 0, 0, 0, 58.330, 
4, 2, 18E318-A74, 84,     1.24, 5, 0, 0, 0, 98.952, 
5, 2, 18E318-A75, 84,     1.24, 5, 0, 0, 0, 98.952, 
6, 2, 1-69, 12,     1.15, 5, 0, 0, 0, 13.110, 
7, 2, 18A10220-K6, 9,     7.22, 5, 0, 0, 0, 61.731, 
8, 2, 18E318-A83, 48,     1.37, 5, 0, 0, 0, 62.472, 
9, 2, 18E318-A84, 48,     1.37, 5, 0, 0, 0, 62.472, 
10, 2, 18Y318-77, 96,     0.67, 5, 0, 0, 0, 61.104, 
11, 2, 18Y318-72, 96,     0.69, 5, 0, 0, 0, 62.928, 
12, 2, 18Y318-76, 96,     0.67, 5, 0, 0, 0, 61.104, 
13, 2, 18Y318-70, 96,     0.67, 5, 0, 0, 0, 61.104, 
14, 2, 18Y318-79, 96,     0.67, 5, 0, 0, 0, 61.104, 
15, 2, 18Y341-099, 48,     0.87, 5, 0, 0, 0, 39.672, 
16, 2, 18Y344-89, 72,     0.75, 5, 0, 0, 0, 51.300, 
17, 2, 18Y341-096, 48,     0.87, 5, 0, 0, 0, 39.672, 
18, 2, 18Y344-87, 72,     0.75, 5, 0, 0, 0, 51.300, 
19, 2, 18Y344-96, 48,     0.95, 5, 0, 0, 0, 43.320, 
20, 2, 18Y344-97, 48,     0.95, 5, 0, 0, 0, 43.320, 
21, 3, 18-318-83, 48,     1.08, 5, 0, 0, 0, 49.248, 
22, 3, 18E51240-A0, 4,    11.09, 5, 0, 0, 0, 42.142, 
23, 3, 18-318-84, 48,     1.08, 5, 0, 0, 0, 49.248, 
24, 3, 18Y341-077, 96,     0.64, 5, 0, 0, 0, 58.368, 
25, 4, 24P208, 200,     1.07, 2, 0, 0, 0, 209.720, 
26, 4, 18-341-94, 480,     1.07, 2, 0, 0, 0, 503.328, 
27, 4, 20-3108, 900,     0.62, 2, 0, 0, 0, 546.840, 
28, 4, 18-341-84, 144,     0.81, 2, 0, 0, 0, 114.307, 
29, 5, 18Y318-79, 960,     0.67, 3, 0, 0, 0, 623.904, 
30, 5, 18Y344-99, 480,     0.95, 3, 0, 0, 0, 442.320, 
31, 5, 18Y341-099, 96,     0.87, 3, 0, 0, 0, 81.014, 
32, 6, 2C9-12, 60,     2.30, 5, 5, 3, 0, 120.809, 
33, 7, 18-318-73, 84,     0.81, 5, 0, 0, 0, 64.638, 
34, 7, 18-318-74, 84,     0.81, 5, 0, 0, 0, 64.638, 
35, 7, 18-318-75, 84,     0.81, 5, 0, 0, 0, 64.638, 
36, 7, 18A10220-K1, 9,     7.22, 5, 0, 0, 0, 61.731, 
37, 8, 30-13011-5M87, 320,     0.38, 2, 0, 0, 0, 119.168, 
38, 8, 18-7102-3, 720,     0.73, 2, 0, 0, 0, 515.088, 
39, 8, 30-13011-5M82, 160,     0.38, 2, 0, 0, 0, 59.584, 
40, 8, 30-13011-5M50, 160,     0.38, 2, 0, 0, 0, 59.584, 
41, 9, 1-24-A12, 5,     1.85, 2, 0, 0, 0, 9.065, 
42, 9, 1-19-11, 5,     1.70, 2, 0, 0, 0, 8.330, 
43, 9, 1-19-18, 5,     3.11, 2, 0, 0, 0, 15.239, 
44, 9, 1-19-12, 3,     2.05, 2, 0, 0, 0, 6.027, 
45, 9, 1B16-08, 3,     2.46, 2, 0, 0, 0, 7.232, 
46, 9, 1B14-8, 3,     1.51, 2, 0, 0, 0, 4.439, 
47, 9, 1-19-C18, 5,     1.40, 2, 0, 0, 0, 6.860, 
48, 9, 7B14-1523, 4,     1.59, 2, 0, 0, 0, 6.233, 
49, 9, 7B14-B4155, 3,     1.73, 2, 0, 0, 0, 5.086, 
50, 9, 1-133-3, 6,     1.39, 2, 0, 0, 0, 8.173, 
51, 9, 1B27-8, 5,     2.08, 2, 0, 0, 0, 10.192, 
52, 9, 4-168-A6, 4,     1.45, 2, 0, 0, 0, 5.684, 
53, 9, 16Z8711037, 15,     0.67, 2, 0, 0, 0, 9.849, 
54, 9, 4-19-20, 2,     4.91, 2, 0, 0, 0, 9.624, 
55, 9, 1B15-15, 5,     1.83, 2, 0, 0, 0, 8.967, 
56, 9, 4-19-28, 2,     6.62, 2, 0, 0, 0, 12.975, 
57, 10, 7B14-1525, 5,     2.17, 2, 0, 0, 0, 10.633, 
58, 10, 7B14-9127, 2,     5.16, 02, 0, 0, 0, 10.114, 
59, 10, 1F9-C12, 10,     1.81, 2, 0, 0, 0, 17.738, 
60, 10, 2-3-12, 10,     5.56, 2, 0, 0, 0, 54.488, 
61, 10, 2-5-12, 15,     2.59, 2, 0, 0, 0, 38.073, 
62, 10, 1F9-64, 10,     1.49, 2, 0, 0, 0, 14.602, 
63, 10, 1E9-60, 20,     1.81, 2, 0, 0, 0, 35.476, 
64, 10, 1-3-60, 20,     5.09, 2, 0, 0, 0, 99.764, 
65, 10, 1F9-64, 10,     1.49, 2, 0, 0, 0, 14.602, 
66, 10, 1-3-60, 20,     5.09, 2, 0, 0, 0, 99.764, 
67, 10, 1-84-32C, 3,     2.55, 2, 0, 0, 0, 7.497, 
68, 10, 1F9-4707, 120,     0.29, 2, 0, 0, 0, 34.104, 
69, 10, 1-84-40C, 5,     3.64, 2, 0, 0, 0, 17.836, 
70, 10, 1-69, 10,     1.15, 2, 0, 0, 0, 11.270, 
71, 10, 1B13-16, 4,     1.85, 2, 0, 0, 0, 7.252, 
72, 10, 1B13-18, 20,     2.21, 2, 0, 0, 0, 43.316, 
73, 10, 1B13-22, 3,     3.19, 2, 0, 0, 0, 9.379, 
74, 10, 1B13-20, 3,     2.71, 2, 0, 0, 0, 7.967, 
75, 11, 1-19-D10, 4,     4.09, 2, 0, 0, 0, 16.033, 
76, 11, 1-19-D12, 4,     4.66, 2, 0, 0, 0, 18.267, 
77, 11, 11-86-09, 10,     0.89, 0, 0, 0, 0, 8.900, 
78, 11, 11-86-10, 10,     1.04, 2, 0, 0, 0, 10.192, 
79, 11, 11-86-12, 6,     1.36, 2, 0, 0, 0, 7.997, 
80, 11, 18-7366-1, ,     0.65, 2, 0, 0, 0, 0.000, 
81, 11, 18E341-A100, 24,     2.47, 2, 0, 0, 0, 58.094, 
82, 11, 18E318-A73, 252,     1.24, 2, 0, 0, 0, 306.230, 
83, 11, 18Y318-79, 96,     0.67, 2, 0, 0, 0, 63.034, 
84, 11, 18E318-A83, 48,     1.37, 2, 0, 0, 0, 64.445, 
85, 11, 18Y318-70, 96,     0.67, 2, 0, 0, 0, 63.034, 
86, 11, 1B13-24, 2,     3.83, 2, 0, 0, 0, 7.507, 
87, 11, 7-7932, 3,     7.22, 2, 0, 0, 0, 21.227, 
88, 11, 18E341-A80, 72,     1.32, 2, 0, 0, 0, 93.139, 
89, 11, 18Y318-72, 96,     0.69, 2, 0, 0, 0, 64.915, 
90, 11, 18-7102-3, 48,     0.73, 2, 0, 0, 0, 34.339, 
91, 11, 18-7366-3, 48,     0.65, 2, 0, 0, 0, 30.576, 
92, 11, 7-A0685, 3,     6.40, 2, 0, 0, 0, 18.816, 
93, 11, 18E341-A103, 22,     2.47, 2, 0, 0, 0, 53.253, 
94, 11, 18Y318-77, 96,     0.67, 2, 0, 0, 0, 63.034, 
95, 12, 18Y341-099, 144,     0.87, 2, 0, 0, 0, 122.774, 
96, 12, 18Y344-99, 48,     0.95, 2, 0, 0, 0, 44.688, 
97, 12, 18Y344-97, 48,     0.95, 2, 0, 0, 0, 44.688, 
98, 12, 18Y341-090, 48,     0.87, 2, 0, 0, 0, 40.925, 
99, 12, 18Y341-097, 48,     0.87, 2, 0, 0, 0, 40.925, 
100, 12, 18Y341-082, 72,     0.77, 2, 0, 0, 0, 54.331, 
101, 12, 18Y341-102, 24,     1.82, 2, 0, 0, 0, 42.806, 
102, 12, 18Y341-089, 72,     0.75, 2, 0, 0, 0, 52.920, 
103, 12, 18Y318-87, 48,     0.92, 2, 0, 0, 0, 43.277, 
104, 12, 18-341-80, 72,     0.81, 2, 0, 0, 0, 57.154, 
105, 12, 18-341-90, 48,     1.07, 2, 0, 0, 0, 50.333, 
106, 12, 30-13011-7M87, 48,     0.53, 2, 0, 0, 0, 24.931, 
107, 12, 30-13011-7M50, 48,     0.53, 2, 0, 0, 0, 24.931, 
108, 12, 30-13011-8M50, 48,     0.72, 2, 0, 0, 0, 33.869, 
109, 12, 30-13011-5M87, 60,     0.38, 2, 0, 0, 0, 22.344, 
110, 12, 30-13011-8M87, 48,     0.72, 2, 0, 0, 0, 33.869, 
111, 12, 1-155-12, 10,     0.91, 2, 0, 0, 0, 8.918, 
112, 12, 1-155-9, 10,     0.75, 2, 0, 0, 0, 7.350, 
113, 12, 1-25-A, 3,     1.35, 2, 0, 0, 0, 3.969, 
114, 12, 1-155-13, 10,     0.78, 2, 0, 0, 0, 7.644, 
115, 12, 18A10220-K6, 9,     7.22, 2, 0, 0, 0, 63.680, 
116, 12, 1-171-A, 6,     2.34, 2, 0, 0, 0, 13.759, 
117, 13, 1-73-14, 20,     0.38, 2, 0, 0, 0, 7.448, 
118, 13, 4-5008-F140, 4,     2.66, 2, 0, 0, 0, 10.427, 
119, 13, 1-5008-2, 3,     1.55, 2, 0, 0, 0, 4.557, 
120, 13, 8K140B142, 4,     7.03, 2, 0, 0, 0, 27.558, 
121, 13, 8K140B143, 5,     9.59, 2, 0, 0, 0, 46.991, 
122, 13, 8K140B144, 4,    11.92, 2, 0, 0, 0, 46.726, 
123, 13, 1-171-02, 4,     3.46, 2, 0, 0, 0, 13.563, 
124, 13, 1-171-13, 4,     4.11, 2, 0, 0, 0, 16.111, 
125, 13, 1K141-314, 3,     4.07, 2, 0, 0, 0, 11.966, 
126, 13, 1K141-414, 3,     4.79, 2, 0, 0, 0, 14.083, 
127, 13, 1K141-416, ,    10.05, 2, 0, 0, 0, 0.000, 
128, 13, 4-A101, 5,     0.57, 2, 0, 0, 0, 2.793, 
129, 13, 1K141-316, 2,     8.01, 0, 0, 0, 0, 16.020, 
130, 14, 1-170-B22, 30,     6.14, 0, 0, 0, 0, 184.200, 
131, 14, 28-182-5, 12,    10.43, 0, 0, 0, 0, 125.160, 
132, 14, 18-318-84, 48,     1.08, 0, 0, 0, 0, 51.840, 
133, 14, 18-318-83, 48,     1.08, 0, 0, 0, 0, 51.840, 
134, 14, 18E344-93, 48,     1.51, 0, 0, 0, 0, 72.480, 
135, 14, 18-341-91, 48,     1.07, 0, 0, 0, 0, 51.360, 
136, 14, 18-341-94, 48,     1.07, 0, 0, 0, 0, 51.360, 
137, 14, 18-341-93, 48,     1.07, 0, 0, 0, 0, 51.360, 
138, 14, 18-318-73, 84,     0.81, 0, 0, 0, 0, 68.040, 
139, 14, 18-318-74, 168,     0.81, 0, 0, 0, 0, 136.080, 
140, 14, 18-318-71, 84,     0.81, 0, 0, 0, 0, 68.040, 
141, 14, 18-354-201B, 4,    18.37, 0, 0, 0, 0, 73.480, 
142, 14, 18-354-202B, 4,    18.37, 0, 0, 0, 0, 73.480, 
143, 14, 18Y344-96, 48,     0.95, 0, 0, 0, 0, 45.600, 
144, 14, 18Y344-99, 48,     0.95, 0, 0, 0, 0, 45.600, 
145, 15, 18Y318-77, 96,     0.69, 2, 3, 0, 0, 62.968, 
146, 15, 18Y318-79, 96,     0.69, 2, 3, 0, 0, 62.968, 
147, 15, 18Y318-70, 96,     0.69, 2, 3, 0, 0, 62.968, 
148, 15, 18Y318-76, 96,     0.69, 2, 3, 0, 0, 62.968, 
149, 15, 18Y341-099, 48,     0.89, 2, 3, 0, 0, 40.610, 
150, 15, 18Y341-096, 48,     0.89, 2, 3, 0, 0, 40.610, 
151, 15, 18Y341-097, 48,     0.89, 2, 3, 0, 0, 40.610, 
152, 15, 18Y341-090, 48,     0.89, 2, 3, 0, 0, 40.610, 
153, 15, 18Y344-90, 48,     0.97, 2, 3, 0, 0, 44.260, 
154, 15, 18Y344-97, 48,     0.97, 2, 3, 0, 0, 44.260, 
155, 15, 18Y344-99, 48,     0.97, 2, 3, 0, 0, 44.260, 
156, 15, 18Y344-96, 48,     0.97, 2, 3, 0, 0, 44.260, 
157, 15, 18A10220-K6, 9,     7.36, 2, 3, 0, 0, 62.968, 
158, 15, 18A10220-K1, 9,     7.36, 2, 3, 0, 0, 62.968, 
159, 15, 1B27, 60,     0.65, 2, 3, 0, 0, 37.073, 
160, 16, 4W010, 120,     1.61, 0, 0, 0, 0, 193.200, 
161, 17, 18Y341-097, 144,     0.89, 5, 0, 0, 0, 121.752, 
162, 17, 18Y341-099, 144,     0.89, 5, 0, 0, 0, 121.752, 
163, 17, 18Y341-090, 144,     0.89, 5, 0, 0, 0, 121.752, 
164, 17, 2C9-012, 240,     2.18, 5, 0, 0, 0, 497.040, 
165, 17, 18Y341-096, 144,     0.89, 5, 0, 0, 0, 121.752, 
166, 17, 800-4725B, 12,     3.59, 5, 0, 0, 0, 40.926, 
167, 18, 4-8-089, 120,     1.41, 1, 0, 0, 0, 167.508, 
168, 19, 18Y318-77, 192,     0.69, 5, 5, 0, 0, 119.563, 
169, 19, 18Y318-70, 192,     0.69, 5, 5, 0, 0, 119.563, 
170, 19, 18Y318-76, 192,     0.69, 5, 5, 0, 0, 119.563, 
171, 19, 18Y318-79, 192,     0.69, 5, 5, 0, 0, 119.563, 
172, 20, 1-170-B22, 30,     6.26, 1.5, 0, 0, 0, 184.983, 
173, 20, 1-170-B24, 24,     7.06, 1.5, 0, 0, 0, 166.898, 
174, 21, 18Y318-77, 96,     0.69, 5, 0, 0, 0, 62.928, 
175, 21, 18Y341-097, 48,     0.89, 5, 0, 0, 0, 40.584, 
176, 21, 18Y344-97, 48,     0.97, 5, 0, 0, 0, 44.232, 
177, 21, 18Y341-087, 72,     0.77, 5, 0, 0, 0, 52.668, 
178, 21, 18-7366-3, 48,     0.67, 5, 0, 0, 0, 30.552, 
179, 22, 18Y318-62, 96,     0.67, 1, 0, 0, 0, 63.677, 
180, 22, 1-69, 12,     1.18, 1, 0, 0, 0, 14.018, 
181, 22, 1-80-2, 12,     1.83, 1, 0, 0, 0, 21.740, 
182, 22, 40-155A12, 12,     1.67, 1, 0, 0, 0, 19.840, 
183, 22, 1-155-12, 12,     0.93, 1, 0, 0, 0, 11.048, 
184, 22, 40-155A9, 12,     1.32, 1, 0, 0, 0, 15.682, 
185, 22, 26-52, 3,    18.34, 1, 0, 0, 0, 54.470, 
186, 22, 26-60, 3,    21.66, 1, 0, 0, 0, 64.330, 
187, 22, 28-182-5, 4,    10.62, 1, 0, 0, 0, 42.055, 
188, 22, 1-21-05, 36,     0.24, 1, 0, 0, 0, 8.554, 
189, 22, 18A10220-K6, 9,     7.36, 1, 0, 0, 0, 65.578, 
190, 22, 4-S021, 12,     2.01, 1, 0, 0, 0, 23.879, 
191, 22, 30-13011-7M87, 24,     0.54, 1, 0, 0, 0, 12.830, 
192, 22, 26-56, 3,    20.30, 1, 0, 0, 0, 60.291, 
193, 22, 2Q8805, 6,     3.56, 1, 0, 0, 0, 21.146, 
194, 22, 2Q8809, 6,     3.77, 1, 0, 0, 0, 22.394, 
195, 22, 4-3317, 12,     1.02, 1, 0, 0, 0, 12.118, 
196, 22, 4-12-11, 6,     6.10, 1, 0, 0, 0, 36.234, 
197, 22, 15-WX-0924, 4,     5.61, 1, 0, 0, 0, 22.216, 
198, 23, 15-WX-0917, 4,     4.05, 1, 0, 0, 0, 16.038, 
199, 23, 12-300-38-7, 12,     0.84, 1, 0, 0, 0, 9.979, 
200, 23, 12-300-38-9, 12,     0.98, 1, 0, 0, 0, 11.642, 
201, 23, 12-300-38-8, 12,     0.90, 1, 0, 0, 0, 10.692, 
202, 23, 1K141A414, 4,     5.37, 1, 0, 0, 0, 21.265, 
203, 23, 1K141A314, 4,     4.57, 1, 0, 0, 0, 18.097, 
204, 23, 12-120-48-12, 6,     2.77, 1, 0, 0, 0, 16.454, 
205, 24, 3-1112, 200,     0.12, 5, 5, 0, 0, 21.660, 
206, 24, 3-1119, 200,     0.10, 5, 5, 0, 0, 18.050, 
207, 24, 800-4725B, 12,     3.59, 5, 5, 0, 0, 38.880, 
208, 24, 3-2131, 200,     0.17, 5, 5, 0, 0, 30.685, 
209, 25, 18Y341-102, 48,     1.86, 5, 5, 0, 0, 80.575, 
210, 25, 18Y341-090, 96,     0.89, 5, 5, 0, 0, 77.110, 
211, 25, 18Y341-097, 96,     0.89, 5, 5, 0, 0, 77.110, 
212, 25, 18Y341-099, 96,     0.89, 5, 5, 0, 0, 77.110, 
213, 25, 18-7366-3, 96,     0.67, 5, 5, 0, 0, 58.049, 
214, 25, 18Y341-087, 72,     0.77, 5, 5, 0, 0, 50.035, 
215, 25, 18-7771-3, 96,     0.67, 5, 5, 0, 0, 58.049, 
216, 25, 18Y341-096, 96,     0.89, 5, 5, 0, 0, 77.110, 
217, 25, 18Y341-080, 72,     0.77, 5, 5, 0, 0, 50.035, 
218, 25, 18Y318-70, 192,     0.69, 5, 5, 0, 0, 119.563, 
219, 25, 18Y318-77, 192,     0.69, 5, 5, 0, 0, 119.563, 
220, 25, 18Y318-72, 192,     0.71, 5, 5, 0, 0, 123.029, 
221, 25, 2C9-012, 60,     2.18, 5, 5, 0, 0, 118.047, 
222, 26, 18Y318-62, 192,     0.67, 1, 0, 0, 0, 127.354, 
223, 26, 1-189, 12,     1.25, 1, 0, 0, 0, 14.850, 
224, 26, 1B27, 50,     0.65, 1, 0, 0, 0, 32.175, 
225, 26, 1-2-A7, 100,     0.98, 1, 0, 0, 0, 97.020, 
226, 26, 1C9-15, 50,     2.46, 1, 0, 0, 0, 121.770, 
227, 26, 1D9-A20, 100,     1.45, 1, 0, 0, 0, 143.550, 
228, 26, 12-300-38-6, 24,     0.76, 1, 0, 0, 0, 18.058, 
229, 26, 12-300-38-7, 24,     0.84, 1, 0, 0, 0, 19.958, 
230, 26, 12-300-38-9, 24,     0.98, 1, 0, 0, 0, 23.285, 
231, 26, 12-120-48-12, 12,     2.77, 1, 0, 0, 0, 32.908, 
232, 26, 1-170-B22, 4,     6.26, 1, 0, 0, 0, 24.790, 
233, 26, 1-170-B24, 4,     7.06, 1, 0, 0, 0, 27.958, 
234, 26, 1-170-B26, 4,     7.87, 1, 0, 0, 0, 31.165, 
235, 27, 18Y344-96, 96,     0.95, 2, 0, 0, 0, 89.376, 
236, 27, 18Y344-97, 96,     0.95, 2, 0, 0, 0, 89.376, 
237, 27, 18Y344-99, 96,     0.95, 2, 0, 0, 0, 89.376, 
238, 27, 4-8-A408, ,     1.64, 2, 0, 0, 0, 0.000, 
239, 27, 18Y344-90, 96,     0.95, 2, 0, 0, 0, 89.376, 
240, 28, 18-318-74, 168,     0.81, 2, 0, 0, 0, 133.358, 
241, 28, 18-318-75, 168,     0.81, 2, 0, 0, 0, 133.358, 
242, 28, 18-318-76, 168,     0.81, 2, 0, 0, 0, 133.358, 
243, 28, 18-341-94, 48,     1.07, 2, 0, 0, 0, 50.333, 
244, 28, 18-341-95, 48,     1.07, 2, 0, 0, 0, 50.333, 
245, 28, 18-318-71, 168,     0.81, 2, 0, 0, 0, 133.358, 
246, 28, 18-341-96, 48,     1.07, 2, 0, 0, 0, 50.333, 
247, 28, 18-341-91, 48,     1.07, 2, 0, 0, 0, 50.333, 
248, 29, 18-7366-3, 48,     0.65, 0, 0, 0, 0, 31.200, 
249, 29, 30-6018M50, 40,     0.79, 0, 0, 0, 0, 31.600, 
250, 29, 30-6018M82, 40,     0.79, 0, 0, 0, 0, 31.600, 
251, 29, 30-6018M87, 40,     0.79, 0, 0, 0, 0, 31.600, 
252, 29, 18-7366-1, 48,     0.65, 0, 0, 0, 0, 31.200, 
253, 30, 30-13011-5M82, 50,     0.39, 0, 0, 0, 0, 19.500, 
254, 30, 30-13011-5M87, 50,     0.39, 0, 0, 0, 0, 19.500, 
255, 30, 1-73-14, 50,     0.39, 0, 0, 0, 0, 19.500, 
256, 30, 1-73-16, 50,     0.42, 0, 0, 0, 0, 21.000, 
257, 30, 1-73-18, 50,     0.48, 0, 0, 0, 0, 24.000, 
258, 30, 12-300-38-5, 20,     0.69, 0, 0, 0, 0, 13.800, 
259, 30, 18-7366-1, 48,     0.67, 0, 0, 0, 0, 32.160, 
260, 30, 30-13011-5M50, 50,     0.39, 0, 0, 0, 0, 19.500, 
261, 30, 12-300-38-6, 15,     0.76, 0, 0, 0, 0, 11.400, 
262, 30, 12-300-38-7, 15,     0.84, 0, 0, 0, 0, 12.600, 
263, 30, 1-9130, 50,     1.33, 0, 0, 0, 0, 66.500, 
264, 30, 18Y344-99, 48,     0.97, 0, 0, 0, 0, 46.560, 
265, 30, 18-7366-3, 96,     0.67, 0, 0, 0, 0, 64.320, 
266, 30, 4-S021, 18,     2.01, 0, 0, 0, 0, 36.180, 
267, 31, 45G66, 24,     1.10, 1, 0, 0, 0, 26.136, 
268, 31, 30-13011-7M87, 196,     0.54, 1, 0, 0, 0, 104.782, 
269, 31, 30-13011-7M50, 196,     0.54, 1, 0, 0, 0, 104.782, 
270, 31, 1B27, 100,     0.65, 1, 0, 0, 0, 64.350, 
271, 31, 30-13011-7M87, ,     0.54, 0, 0, 0, 0, 0, 
272, 31, 31-0229B-10, 100,     1.14, 1, 0, 0, 0, 112.860, 
273, 31, 31-0127-10, 100,     1.14, 1, 0, 0, 0, 112.860, 
274, 32, 18-7366-1, 480,     0.65, 2, 0, 0, 0, 305.760, 
275, 32, 18-7366-3, 960,     0.65, 2, 0, 0, 0, 611.520, 
276, 32, 18-7557-3, 960,     0.65, 2, 0, 0, 0, 611.520, 
277, 33, 20-1622, 960,     0.66, 0, 0, 0, 0, 633.600, 
278, 34, 30-002M87, 8,     0.81, 0, 0, 0, 0, 6.480, 
279, 34, 30-002M50, 8,     0.81, 0, 0, 0, 0, 6.480, 
280, 34, 30-13013-9M87, 48,     0.81, 0, 0, 0, 0, 38.880, 
281, 34, 30-13013-9M50, 48,     0.81, 0, 0, 0, 0, 38.880, 
282, 34, 30-002M82, 8,     0.81, 0, 0, 0, 0, 6.480, 
283, 34, 30-13013-9M82, 48,     0.81, 0, 0, 0, 0, 38.880, 
284, 34, 30-3-6088M87, 20,     0.42, 0, 0, 0, 0, 8.400, 
285, 34, 30-3-6088M82, 20,     0.42, 0, 0, 0, 0, 8.400, 
286, 34, 30-3-6088M50, 20,     0.42, 0, 0, 0, 0, 8.400, 
287, 34, 30-516-3.5M82, 6,     0.43, 0, 0, 0, 0, 2.580, 
288, 34, 30-516-3.5M87, 6,     0.43, 0, 0, 0, 0, 2.580, 
289, 34, 2H2040, 6,     1.02, 0, 0, 0, 0, 6.120, 
290, 34, 2H2045, 6,     1.45, 0, 0, 0, 0, 8.700, 
291, 35, 1-19-D10, 6,     4.17, 1.5, 0, 0, 0, 24.645, 
292, 35, 2-5-12, 50,     2.64, 1.5, 0, 0, 0, 130.020, 
293, 35, 2C9-12, 50,     2.30, 1.5, 0, 0, 0, 113.275, 
294, 35, 1B14-13, 12,     0.77, 1.5, 0, 0, 0, 9.101, 
295, 35, 1B27, 12,     0.65, 1.5, 0, 0, 0, 7.683, 
296, 35, 1-19-D8, 6,     3.31, 1.5, 0, 0, 0, 19.562, 
297, 35, 1-155-B12, 6,     2.11, 1.5, 0, 0, 0, 12.470, 
298, 35, 1-155-B14, 3,     2.37, 1.5, 0, 0, 0, 7.003, 
299, 35, 1-155-10, 6,     1.33, 1.5, 0, 0, 0, 7.860, 
300, 35, 1-155-11, 6,     1.33, 1.5, 0, 0, 0, 7.860, 
301, 35, 1-155-B9, 6,     1.85, 1.5, 0, 0, 0, 10.934, 
302, 35, 1-19-D12, 6,     4.75, 1.5, 0, 0, 0, 28.073, 
303, 36, 18-354-201B, 3,    18.37, 5, 5, 0, 0, 49.737, 
304, 36, 18-354-202B, 3,    18.37, 5, 5, 0, 0, 49.737, 
305, 36, 18-354-203B, 2,    18.37, 5, 5, 0, 0, 33.158, 
306, 36, 18-354-204B, 2,    18.37, 5, 5, 0, 0, 33.158, 
307, 36, 18-354-205B, 2,    18.37, 5, 5, 0, 0, 33.158, 
308, 37, 1B14-13, 24,     0.75, 0, 0, 0, 0, 18.000, 
309, 37, 1B27, 36,     0.63, 0, 0, 0, 0, 22.680, 
310, 37, 1B16-013, 24,     0.71, 0, 0, 0, 0, 17.040, 
311, 38, 1A25035, 12,    10.06, 0, 0, 0, 0, 120.720, 
312, 38, 1A15035, 10,     4.99, 0, 0, 0, 0, 49.900, 
313, 38, 1A26040, 5,    11.45, 0, 0, 0, 0, 57.250, 
314, 38, 1A35035, 10,     3.30, 0, 0, 0, 0, 33.000, 
315, 38, 1A36040, 10,     4.49, 0, 0, 0, 0, 44.900, 
316, 38, 40-19-28, 5,     6.48, 0, 0, 0, 0, 32.400, 
317, 38, 40-19-30, 10,     6.94, 0, 0, 0, 0, 69.400, 
318, 38, 40-19-24, 4,     5.55, 0, 0, 0, 0, 22.200, 
319, 38, 40-19-22, 4,     5.08, 0, 0, 0, 0, 20.320, 
320, 38, 40-19-20, 4,     4.63, 0, 0, 0, 0, 18.520, 
321, 38, 1-155-9, 10,     0.75, 0, 0, 0, 0, 7.500, 
322, 38, 1-155-12, 5,     0.91, 0, 0, 0, 0, 4.550, 
323, 38, 12-25-48, 5,     2.61, 0, 0, 0, 0, 13.050, 
324, 38, 12-25-49, 5,     3.12, 0, 0, 0, 0, 15.600, 
325, 38, 1-5-60, 5,     2.38, 0, 0, 0, 0, 11.900, 
326, 38, 1-3-60, 5,     5.09, 0, 0, 0, 0, 25.450, 
327, 38, 1B15-13, 24,     0.64, 0, 0, 0, 0, 15.360, 
328, 38, 1B16-13, 12,     0.71, 0, 0, 0, 0, 8.520, 
329, 38, 1B14-13, 12,     0.75, 0, 0, 0, 0, 9.000, 
330, 38, 1B16-013, 12,     0.71, 0, 0, 0, 0, 8.520, 
331, 38, 1B15-013, 12,     0.64, 0, 0, 0, 0, 7.680, 
332, 38, 1B17-13, 12,     0.58, 0, 0, 0, 0, 6.960, 
333, 39, 1B18-013, 12,     0.83, 0, 0, 0, 0, 9.960, 
334, 39, 1B15-15, 6,     1.83, 0, 0, 0, 0, 10.980, 
335, 39, 1B16-15, 6,     1.75, 0, 0, 0, 0, 10.500, 
336, 39, 1B16-015, 6,     1.75, 0, 0, 0, 0, 10.500, 
337, 39, 1-170-B22, 4,     6.14, 0, 0, 0, 0, 24.560, 
338, 39, 1-170-B24, 4,     6.93, 0, 0, 0, 0, 27.720, 
339, 39, 1B17-15, 6,     1.56, 0, 0, 0, 0, 9.360, 
340, 39, 1-170-B26, 4,     7.73, 0, 0, 0, 0, 30.920, 
341, 39, 1-170-22, 2,    11.68, 0, 0, 0, 0, 23.360, 
342, 39, 1-170-24, 2,    13.38, 0, 0, 0, 0, 26.760, 
343, 39, 1-170-26, 2,    14.88, 0, 0, 0, 0, 29.760, 
344, 39, 18Y318-76, 96,     0.67, 0, 0, 0, 0, 64.320, 
345, 39, 18Y318-77, 96,     0.67, 0, 0, 0, 0, 64.320, 
346, 39, 18Y318-70, 96,     0.67, 0, 0, 0, 0, 64.320, 
347, 39, 18-318-70, 84,     0.81, 0, 0, 0, 0, 68.040, 
348, 39, 18E51240-A0, 9,    11.09, 0, 0, 0, 0, 99.810, 
349, 39, 18Y341-097, 48,     0.87, 0, 0, 0, 0, 41.760, 
350, 40, 1-554-8, 50,     0.73, 1, 0, 0, 0, 36.135, 
351, 41, 800-812, 6,    13.89, 2, 1, 0, 0, 80.856, 
